date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Pueblo County,CO-101,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Conejos County,CO-021,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Washington County,CO-121,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Kiowa County,CO-061,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Moffat County,CO-081,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Elbert County,CO-039,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Clear Creek County,CO-019,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Jefferson County,CO-059,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Mineral County,CO-079,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Teller County,CO-119,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,El Paso County,CO-041,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Adams County,CO-001,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Prowers County,CO-099,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Archuleta County,CO-007,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Rio Grande County,CO-105,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Crowley County,CO-025,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Yuma County,CO-125,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Garfield County,CO-045,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,La Plata County,CO-067,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Montrose County,CO-085,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Costilla County,CO-023,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Weld County,CO-123,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Kit Carson County,CO-063,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Montezuma County,CO-083,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Fremont County,CO-043,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Arapahoe County,CO-005,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Rio Blanco County,CO-103,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Larimer County,CO-069,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Grand County,CO-049,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Otero County,CO-089,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Bent County,CO-011,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Saguache County,CO-109,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Delta County,CO-029,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Baca County,CO-009,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Custer County,CO-027,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Gilpin County,CO-047,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Lake County,CO-065,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Routt County,CO-107,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Morgan County,CO-087,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Denver County,CO-031,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Gunnison County,CO-051,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Las Animas County,CO-071,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Ouray County,CO-091,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Boulder County,CO-013,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,San Juan County,CO-111,Colorado,CO,Mountain,West
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Calhoun County,FL-013,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Highlands County,FL-055,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Flagler County,FL-035,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Levy County,FL-075,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Seminole County,FL-117,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Okeechobee County,FL-093,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Washington County,FL-133,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Citrus County,FL-017,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Osceola County,FL-097,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Madison County,FL-079,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,St. Lucie County,FL-111,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Holmes County,FL-059,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Gadsden County,FL-039,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Bay County,FL-005,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,DeSoto County,FL-027,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Hamilton County,FL-047,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Lafayette County,FL-067,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Miami-Dade County,FL-086,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Polk County,FL-105,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Union County,FL-125,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Alachua County,FL-001,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Collier County,FL-021,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Jackson County,FL-063,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Glades County,FL-043,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Marion County,FL-083,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Suwannee County,FL-121,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Pasco County,FL-101,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Brevard County,FL-009,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Nassau County,FL-089,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Hendry County,FL-051,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Duval County,FL-031,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Lee County,FL-071,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Santa Rosa County,FL-113,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Wakulla County,FL-129,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Charlotte County,FL-015,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,St. Johns County,FL-109,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Franklin County,FL-037,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Orange County,FL-095,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Liberty County,FL-077,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Hillsborough County,FL-057,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Clay County,FL-019,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Indian River County,FL-061,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Gilchrist County,FL-041,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Manatee County,FL-081,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Palm Beach County,FL-099,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Sumter County,FL-119,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Martin County,FL-085,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Jefferson County,FL-065,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Gulf County,FL-045,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Columbia County,FL-023,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Taylor County,FL-123,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Baker County,FL-003,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Pinellas County,FL-103,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Bradford County,FL-007,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Dixie County,FL-029,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Hardee County,FL-049,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Lake County,FL-069,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Monroe County,FL-087,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Putnam County,FL-107,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Volusia County,FL-127,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Broward County,FL-011,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Leon County,FL-073,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Escambia County,FL-033,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Hernando County,FL-053,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Okaloosa County,FL-091,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Sarasota County,FL-115,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Hurricane,Hurricane Katrina Evacuation,33.0,Walton County,FL-131,Florida,FL,South Atlantic,South
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Ferry County,WA-019,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Klickitat County,WA-039,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Asotin County,WA-003,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Garfield County,WA-023,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Lincoln County,WA-043,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Adams County,WA-001,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Franklin County,WA-021,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Lewis County,WA-041,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Grays Harbor County,WA-027,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Chelan County,WA-007,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Okanogan County,WA-047,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Mason County,WA-045,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Benton County,WA-005,Washington,WA,Pacific,West
2005-08-29,2005-10-01,Emergency Declaration,Coastal Storm,Hurricane Katrina Evacuation,33.0,Grant County,WA-025,Washington,WA,Pacific,West
